"","gene_id","NK1.count.txt","NK2.count.txt","T4.count.txt","T5.count.txt","T6.count.txt","symbols"
"459","ENSG00000026036",9,16,12,9,10,"RTEL1-TNFRSF6B"
"460","ENSG00000026103",53,215,105,136,170,"FAS"
"461","ENSG00000026297",157,476,209,118,262,"RNASET2"
"462","ENSG00000026508",1969,7181,3067,493,371,"CD44"
"463","ENSG00000026559",48,65,33,78,47,"KCNG1"
"464","ENSG00000026652",255,703,398,419,692,"AGPAT4"
"465","ENSG00000026751",99,228,62,18,32,"SLAMF7"
"466","ENSG00000026950",137,435,535,122,270,"BTN3A1"
"467","ENSG00000027001",47,143,81,69,121,"MIPEP"
"468","ENSG00000027075",103,410,158,47,59,"PRKCH"
"469","ENSG00000027644",19,13,11,13,3,"INSRR"
"470","ENSG00000027697",283,1157,459,295,477,"IFNGR1"
"471","ENSG00000027847",57,155,84,50,127,"B4GALT7"
"472","ENSG00000027869",20,52,32,18,25,"SH2D2A"
"473","ENSG00000028116",102,336,255,141,269,"VRK2"
"474","ENSG00000028137",153,1071,178,266,263,"TNFRSF1B"
"475","ENSG00000028203",412,1229,1262,759,1491,"VEZT"
"476","ENSG00000028277",74,134,88,31,44,"POU2F2"
"477","ENSG00000028310",104,285,211,140,222,"BRD9"
"478","ENSG00000028528",353,1245,717,475,835,"SNX1"
"479","ENSG00000028839",65,185,200,134,164,"TBPL1"
"480","ENSG00000029153",80,232,147,51,117,"ARNTL2"
"481","ENSG00000029363",704,1986,1590,1237,2081,"BCLAF1"
"482","ENSG00000029364",291,1067,683,516,1115,"SLC39A9"
"483","ENSG00000029534",62,103,81,29,29,"ANK1"
"484","ENSG00000029559",3,11,5,1,1,"IBSP"
"485","ENSG00000029639",104,201,197,61,103,"TFB1M"
"486","ENSG00000029725",523,1920,785,491,759,"RABEP1"
"487","ENSG00000029993",168,298,284,235,395,"HMGB3"
"488","ENSG00000030066",320,803,640,427,681,"NUP160"
"489","ENSG00000030110",50,146,93,40,52,"BAK1"
"490","ENSG00000030304",27,15,20,36,24,"MUSK"
"491","ENSG00000030419",342,1095,719,129,253,"IKZF2"
"492","ENSG00000030582",733,3652,718,466,880,"GRN"
"493","ENSG00000031003",400,1041,1063,469,837,"FAM13B"
"494","ENSG00000031081",274,787,409,224,603,"ARHGAP31"
"495","ENSG00000031691",27,45,38,27,39,"CENPQ"
"496","ENSG00000031698",210,597,469,540,565,"SARS1"
"497","ENSG00000031823",134,514,294,195,414,"RANBP3"
"498","ENSG00000032219",223,753,534,269,484,"ARID4A"
"499","ENSG00000032389",61,158,86,85,112,"EIPR1"
"500","ENSG00000032444",243,702,328,115,222,"PNPLA6"
"501","ENSG00000032742",96,234,206,172,253,"IFT88"
"502","ENSG00000033011",49,212,81,76,127,"ALG1"
"503","ENSG00000033030",178,403,389,272,394,"ZCCHC8"
"504","ENSG00000033050",17,60,41,31,38,"ABCF2"
"505","ENSG00000033100",206,765,367,190,525,"CHPF2"
"506","ENSG00000033122",129,104,286,143,89,"LRRC7"
"507","ENSG00000033170",368,930,502,287,667,"FUT8"
"508","ENSG00000033178",550,1784,1138,667,1189,"UBA6"
"509","ENSG00000033327",235,886,331,347,295,"GAB2"
"510","ENSG00000033627",434,1876,534,335,614,"ATP6V0A1"
"511","ENSG00000033800",845,2447,1831,831,1621,"PIAS1"
"512","ENSG00000033867",315,761,942,576,769,"SLC4A7"
"513","ENSG00000034053",68,73,105,90,132,"APBA2"
"514","ENSG00000034152",60,181,118,77,163,"MAP2K3"
"515","ENSG00000034239",6,8,50,14,8,"EFCAB1"
"516","ENSG00000034510",1161,5681,2113,3242,3712,"TMSB10"
"517","ENSG00000034533",54,48,39,36,59,"ASTE1"
"518","ENSG00000034677",272,884,710,655,803,"RNF19A"
"519","ENSG00000034693",60,193,162,54,128,"PEX3"
"520","ENSG00000034713",164,495,322,233,428,"GABARAPL2"
"521","ENSG00000034971",4,3,4,3,6,"MYOC"
"522","ENSG00000035115",206,690,411,280,643,"SH3YL1"
"523","ENSG00000035141",76,209,146,105,242,"FAM136A"
"524","ENSG00000035403",325,1300,969,1288,2034,"VCL"
"525","ENSG00000035499",33,77,90,40,158,"DEPDC1B"
"526","ENSG00000035664",119,126,185,28,33,"DAPK2"
"527","ENSG00000035681",315,1504,511,313,484,"NSMAF"
"528","ENSG00000035687",108,399,270,221,289,"ADSS2"
"529","ENSG00000035720",38,72,117,1,2,"STAP1"
"530","ENSG00000035862",599,3522,1035,902,1214,"TIMP2"
"531","ENSG00000035928",307,804,628,448,741,"RFC1"
"532","ENSG00000036054",198,682,426,331,650,"TBC1D23"
"533","ENSG00000036257",521,1384,1408,1336,1559,"CUL3"
"534","ENSG00000036448",22,10,6,12,16,"MYOM2"
"535","ENSG00000036473",4,3,0,2,4,"OTC"
"536","ENSG00000036530",32,33,36,24,51,"CYP46A1"
"537","ENSG00000036549",328,872,734,544,867,"ZZZ3"
"538","ENSG00000036565",17,8,9,5,29,"SLC18A1"
"539","ENSG00000036672",23,48,40,30,50,"USP2"
"540","ENSG00000036828",47,97,4,9,10,"CASR"
"541","ENSG00000037042",60,173,107,91,165,"TUBG2"
"542","ENSG00000037241",22,102,59,49,78,"RPL26L1"
"543","ENSG00000037280",15,30,7,53,32,"FLT4"
"544","ENSG00000037474",164,416,292,243,354,"NSUN2"
"545","ENSG00000037637",201,502,385,241,365,"FBXO42"
"546","ENSG00000037749",192,587,392,222,471,"MFAP3"
"547","ENSG00000037757",77,211,127,83,167,"MRI1"
"548","ENSG00000037897",32,63,46,61,89,"METTL1"
"549","ENSG00000037965",16,54,24,79,83,"HOXC8"
"550","ENSG00000038002",42,176,72,59,127,"AGA"
"551","ENSG00000038210",85,351,197,93,300,"PI4K2B"
"552","ENSG00000038219",607,1840,1222,836,1337,"BOD1L1"
"553","ENSG00000038274",240,644,434,232,476,"MAT2B"
"554","ENSG00000038295",27,21,40,31,201,"TLL1"
"555","ENSG00000038358",96,314,166,131,225,"EDC4"
"556","ENSG00000038382",980,2560,2025,1058,1528,"TRIO"
"557","ENSG00000038427",3138,20555,6661,15972,14842,"VCAN"
"558","ENSG00000038532",319,899,557,271,488,"CLEC16A"
"559","ENSG00000038945",269,2445,19,93,182,"MSR1"
"560","ENSG00000039068",453,1644,1061,385,1921,"CDH1"
"561","ENSG00000039123",267,710,606,473,765,"MTREX"
"562","ENSG00000039139",22,14,58,11,5,"DNAH5"
"563","ENSG00000039319",587,1700,1464,950,1475,"ZFYVE16"
"564","ENSG00000039523",293,1266,448,342,585,"RIPOR1"
"565","ENSG00000039537",4,3,8,10,73,"C6"
"566","ENSG00000039560",246,808,671,688,777,"RAI14"
"567","ENSG00000039600",10,4,5,3,3,"SOX30"
"568","ENSG00000039650",105,263,155,77,152,"PNKP"
"569","ENSG00000039987",8,3,7,2,1,"BEST2"
"570","ENSG00000040199",136,282,293,161,315,"PHLPP2"
"571","ENSG00000040275",78,232,141,236,302,"SPDL1"
"572","ENSG00000040341",214,596,435,245,500,"STAU2"
"573","ENSG00000040487",36,120,47,21,72,"SLC66A1"
"574","ENSG00000040531",126,412,142,58,106,"CTNS"
"575","ENSG00000040608",10,20,14,23,27,"RTN4R"
"576","ENSG00000040633",148,487,275,210,308,"PHF23"
"577","ENSG00000040731",189,665,97,88,87,"CDH10"
"578","ENSG00000040933",347,1148,622,239,383,"INPP4A"
"579","ENSG00000041353",617,1428,2419,110,168,"RAB27B"
"580","ENSG00000041357",298,798,681,384,647,"PSMA4"
"581","ENSG00000041515",122,167,223,26,9,"MYO16"
"582","ENSG00000041802",142,359,288,150,220,"LSG1"
"583","ENSG00000041880",38,106,90,49,93,"PARP3"
"584","ENSG00000041982",530,1300,457,806,104,"TNC"
"585","ENSG00000041988",38,59,43,38,69,"THAP3"
"586","ENSG00000042062",38,109,48,21,138,"RIPOR3"
"587","ENSG00000042088",107,266,252,115,262,"TDP1"
"588","ENSG00000042286",26,48,48,25,31,"AIFM2"
"589","ENSG00000042304",11,4,4,0,2,"C2orf83"
"590","ENSG00000042317",62,132,121,97,144,"SPATA7"
"591","ENSG00000042429",121,187,197,131,216,"MED17"
"592","ENSG00000042445",126,411,188,99,198,"RETSAT"
"593","ENSG00000042493",425,1723,472,80,102,"CAPG"
"594","ENSG00000042753",102,397,109,141,247,"AP2S1"
"595","ENSG00000042781",45,19,21,13,2,"USH2A"
"596","ENSG00000042813",5,3,1,2,2,"ZPBP"
"597","ENSG00000042832",25,31,23,37,31,"TG"
"598","ENSG00000042980",70,258,119,106,188,"ADAM28"
"599","ENSG00000043039",19,45,46,21,14,"BARX2"
"600","ENSG00000043093",271,861,617,491,757,"DCUN1D1"
"601","ENSG00000043143",327,873,615,228,471,"JADE2"
"602","ENSG00000043355",226,18,643,35,27,"ZIC2"
"603","ENSG00000043462",772,2053,1509,106,118,"LCP2"
"604","ENSG00000043514",104,204,258,185,312,"TRIT1"
"605","ENSG00000043591",6,13,24,6,6,"ADRB1"
"606","ENSG00000044012",1,0,2,1,3,"GUCA2B"
"607","ENSG00000044090",150,532,300,272,583,"CUL7"
"608","ENSG00000044115",831,2714,1816,1478,2337,"CTNNA1"
"609","ENSG00000044446",215,609,426,222,651,"PHKA2"
"610","ENSG00000044459",171,392,395,268,446,"CNTLN"
"611","ENSG00000044524",140,80,369,681,409,"EPHA3"
"612","ENSG00000044574",840,3318,2238,3022,4263,"HSPA5"
"613","ENSG00000046604",605,2319,1263,496,3132,"DSG2"
"614","ENSG00000046647",66,135,91,58,104,"GEMIN8"
"615","ENSG00000046651",180,501,339,306,361,"OFD1"
"616","ENSG00000046653",149,75,113,324,198,"GPM6B"
"617","ENSG00000046774",1,2,0,0,0,"MAGEC2"
"618","ENSG00000046889",81,12,183,137,202,"PREX2"
"619","ENSG00000047056",167,501,345,182,254,"WDR37"
"620","ENSG00000047188",218,606,497,326,572,"YTHDC2"
"621","ENSG00000047230",227,673,502,357,742,"CTPS2"
"622","ENSG00000047249",129,504,183,191,240,"ATP6V1H"
"623","ENSG00000047315",244,717,606,422,631,"POLR2B"
"624","ENSG00000047346",260,741,524,216,492,"FAM214A"
"625","ENSG00000047365",358,1435,818,111,552,"ARAP2"
"626","ENSG00000047410",642,2113,1701,1174,2045,"TPR"
"627","ENSG00000047457",24,52,635,108,143,"CP"
"628","ENSG00000047578",129,327,269,154,260,"KATNIP"
"629","ENSG00000047579",78,236,131,74,113,"DTNBP1"
"630","ENSG00000047597",70,165,54,3,64,"XK"
"631","ENSG00000047617",21,16,21,28,5,"ANO2"
"632","ENSG00000047621",193,767,364,252,411,"C12orf4"
"633","ENSG00000047634",108,465,347,257,813,"SCML1"
"634","ENSG00000047644",265,832,573,277,382,"WWC3"
"635","ENSG00000047648",126,354,317,122,241,"ARHGAP6"
"636","ENSG00000047662",11,3,15,9,7,"FAM184B"
"637","ENSG00000047849",675,2481,1588,1783,2572,"MAP4"
"638","ENSG00000047932",183,600,472,355,748,"GOPC"
"639","ENSG00000047936",23,11,15,11,20,"ROS1"
"640","ENSG00000048028",175,450,412,257,591,"USP28"
"641","ENSG00000048052",252,80,371,101,137,"HDAC9"
"642","ENSG00000048140",55,203,132,154,178,"TSPAN17"
"643","ENSG00000048162",13,53,26,27,51,"NOP16"
"644","ENSG00000048342",109,204,177,210,301,"CC2D2A"
"645","ENSG00000048392",173,685,351,282,346,"RRM2B"
"646","ENSG00000048405",261,786,634,412,558,"ZNF800"
"647","ENSG00000048462",3,1,0,0,0,"TNFRSF17"
"648","ENSG00000048471",281,914,392,119,146,"SNX29"
"649","ENSG00000048540",94,56,83,72,39,"LMO3"
"650","ENSG00000048544",67,257,121,109,155,"MRPS10"
"651","ENSG00000048545",16,1,3,0,1,"GUCA1A"
"652","ENSG00000048649",456,1240,1078,666,1357,"RSF1"
"653","ENSG00000048707",672,2187,1475,862,1563,"VPS13D"
"654","ENSG00000048740",802,2215,1695,868,898,"CELF2"
"655","ENSG00000048828",522,1632,1211,1168,1367,"FAM120A"
"656","ENSG00000048991",325,784,861,610,808,"R3HDM1"
"657","ENSG00000049089",78,79,327,68,42,"COL9A2"
"658","ENSG00000049130",79,252,259,550,653,"KITLG"
"659","ENSG00000049167",119,204,171,139,278,"ERCC8"
"660","ENSG00000049192",336,1003,397,302,310,"ADAMTS6"
"661","ENSG00000049239",363,1134,882,589,1868,"H6PD"
"662","ENSG00000049245",212,927,580,361,678,"VAMP3"
"663","ENSG00000049246",120,414,398,89,186,"PER3"
"664","ENSG00000049247",2,3,2,2,0,"UTS2"
"665","ENSG00000049249",38,41,40,47,47,"TNFRSF9"
"666","ENSG00000049283",37,91,24,10,32,"EPN3"
"667","ENSG00000049323",380,1585,939,595,711,"LTBP1"
"668","ENSG00000049449",177,706,291,327,633,"RCN1"
"669","ENSG00000049540",89,197,293,333,225,"ELN"
"670","ENSG00000049541",62,179,108,68,91,"RFC2"
"671","ENSG00000049618",1038,3037,2701,1551,2897,"ARID1B"
"672","ENSG00000049656",185,645,353,287,432,"CLPTM1L"
"673","ENSG00000049759",354,867,1140,698,1674,"NEDD4L"
"674","ENSG00000049768",8,3,2,5,1,"FOXP3"
"675","ENSG00000049769",33,68,53,31,42,"PPP1R3F"
"676","ENSG00000049860",497,2778,624,421,715,"HEXB"
"677","ENSG00000049883",92,263,187,144,207,"PTCD2"
"678","ENSG00000050030",49,29,95,23,76,"NEXMIF"
"679","ENSG00000050130",181,569,329,234,493,"JKAMP"
"680","ENSG00000050165",76,193,529,125,416,"DKK3"
"681","ENSG00000050327",20,65,40,13,62,"ARHGEF5"
"682","ENSG00000050344",94,248,309,30,105,"NFE2L3"
"683","ENSG00000050393",138,316,217,145,319,"MCUR1"
"684","ENSG00000050405",331,1197,710,675,1021,"LIMA1"
"685","ENSG00000050426",188,518,467,272,588,"LETMD1"
"686","ENSG00000050438",244,281,493,131,423,"SLC4A8"
"687","ENSG00000050555",78,267,113,212,644,"LAMC3"
"688","ENSG00000050628",58,104,46,31,23,"PTGER3"
"689","ENSG00000050730",10,3,9,6,1,"TNIP3"
"690","ENSG00000050748",204,550,372,253,419,"MAPK9"
"691","ENSG00000050767",30,21,56,19,68,"COL23A1"
"692","ENSG00000050820",159,460,282,234,426,"BCAR1"
"693","ENSG00000051009",61,242,159,166,324,"FHIP1B"
"694","ENSG00000051108",161,579,394,368,617,"HERPUD1"
"695","ENSG00000051128",61,224,84,91,105,"HOMER3"
"696","ENSG00000051180",12,29,16,21,31,"RAD51"
"697","ENSG00000051341",67,212,134,109,226,"POLQ"
"698","ENSG00000051382",210,651,418,125,374,"PIK3CB"
"699","ENSG00000051523",108,393,95,58,120,"CYBA"
"700","ENSG00000051596",20,78,30,34,52,"THOC3"
"701","ENSG00000051620",149,483,395,133,201,"HEBP2"
"702","ENSG00000051825",288,661,730,441,721,"MPHOSPH9"
"703","ENSG00000052126",749,2417,1274,1291,1538,"PLEKHA5"
"704","ENSG00000052344",84,289,207,46,309,"PRSS8"
"705","ENSG00000052723",216,543,532,352,700,"SIKE1"
"706","ENSG00000052749",114,191,151,128,194,"RRP12"
"707","ENSG00000052795",627,2240,892,372,703,"FNIP2"
"708","ENSG00000052802",221,703,307,185,514,"MSMO1"
"709","ENSG00000052841",729,2026,1609,842,1736,"TTC17"
"710","ENSG00000052850",25,8,43,26,3,"ALX4"
"711","ENSG00000053108",33,104,56,15,33,"FSTL4"
"712","ENSG00000053254",948,2537,1643,776,1269,"FOXN3"
"713","ENSG00000053328",10,38,22,8,20,"METTL24"
"714","ENSG00000053371",39,130,83,50,152,"AKR7A2"
"715","ENSG00000053372",43,94,49,85,100,"MRTO4"
"716","ENSG00000053438",134,57,131,276,174,"NNAT"
"717","ENSG00000053501",45,47,32,33,43,"USE1"
"718","ENSG00000053524",128,211,171,38,113,"MCF2L2"
"719","ENSG00000053702",12,9,4,14,15,"NRIP2"
"720","ENSG00000053747",66,182,317,53,492,"LAMA3"
"721","ENSG00000053770",242,609,517,266,508,"AP5M1"
"722","ENSG00000053900",119,456,282,189,383,"ANAPC4"
"723","ENSG00000053918",162,395,243,27,58,"KCNQ1"
"724","ENSG00000054116",157,409,226,186,245,"TRAPPC3"
"725","ENSG00000054118",558,1792,1124,747,1414,"THRAP3"
"726","ENSG00000054148",81,243,140,149,368,"PHPT1"
"727","ENSG00000054179",9,16,13,16,69,"ENTPD2"
"728","ENSG00000054219",24,54,81,7,59,"LY75"
"729","ENSG00000054267",346,983,818,462,827,"ARID4B"
"730","ENSG00000054277",75,244,156,63,269,"OPN3"
"731","ENSG00000054282",207,629,348,183,387,"SDCCAG8"
"732","ENSG00000054356",27,62,23,82,33,"PTPRN"
"733","ENSG00000054392",20,60,106,51,127,"HHAT"
"734","ENSG00000054523",681,1730,1436,882,1502,"KIF1B"
"735","ENSG00000054598",36,21,58,133,89,"FOXC1"
"736","ENSG00000054611",149,394,178,109,227,"TBC1D22A"
"737","ENSG00000054654",1082,2739,3096,1037,2446,"SYNE2"
"738","ENSG00000054690",61,116,272,93,782,"PLEKHH1"
"739","ENSG00000054793",198,701,503,402,1015,"ATP9A"
"740","ENSG00000054796",1,0,0,0,0,"SPO11"
"741","ENSG00000054803",22,72,0,2,3,"CBLN4"
"742","ENSG00000054938",63,561,39,275,157,"CHRDL2"
"743","ENSG00000054965",314,942,793,632,890,"FAM168A"
"744","ENSG00000054967",55,187,117,49,56,"RELT"
"745","ENSG00000054983",580,1881,1090,350,879,"GALC"
"746","ENSG00000055044",148,359,313,305,452,"NOP58"
"747","ENSG00000055070",285,919,536,393,681,"SZRD1"
"748","ENSG00000055118",122,304,216,170,378,"KCNH2"
"749","ENSG00000055130",325,868,768,661,903,"CUL1"
"750","ENSG00000055147",100,293,164,142,209,"FAM114A2"
"751","ENSG00000055163",425,792,1010,204,431,"CYFIP2"
"752","ENSG00000055208",813,2748,2000,1201,1986,"TAB2"
"753","ENSG00000055211",123,481,241,185,370,"GINM1"
"754","ENSG00000055332",567,1850,1521,885,1902,"EIF2AK2"
"755","ENSG00000055483",220,571,373,318,513,"USP36"
"756","ENSG00000055609",2319,6178,5359,2511,4830,"KMT2C"
"757","ENSG00000055732",57,147,74,25,176,"MCOLN3"
"758","ENSG00000055813",9,18,11,6,5,"CCDC85A"
"759","ENSG00000055917",822,2408,2075,1499,2251,"PUM2"
"760","ENSG00000055950",86,262,162,146,235,"MRPL43"
"761","ENSG00000055955",6,4,6,5,3,"ITIH4"
"762","ENSG00000055957",15,6,8,4,7,"ITIH1"
"763","ENSG00000056050",47,103,73,69,72,"HPF1"
"764","ENSG00000056097",591,1679,1325,1089,1594,"ZFR"
"765","ENSG00000056277",111,161,283,153,300,"ZNF280C"
"766","ENSG00000056291",20,48,11,5,3,"NPFFR2"
"767","ENSG00000056487",47,9,46,36,24,"PHF21B"
"768","ENSG00000056558",50,108,116,42,62,"TRAF1"
"769","ENSG00000056586",594,1539,1436,1269,1798,"RC3H2"
"770","ENSG00000056736",11,14,40,5,28,"IL17RB"
"771","ENSG00000056972",99,252,172,127,250,"TRAF3IP2"
"772","ENSG00000056998",57,119,85,75,193,"GYG2"
"773","ENSG00000057019",442,874,1612,595,1425,"DCBLD2"
"774","ENSG00000057149",4,0,1,8,1,"SERPINB3"
"775","ENSG00000057252",306,1281,372,360,717,"SOAT1"
"776","ENSG00000057294",305,1160,373,413,1406,"PKP2"
"777","ENSG00000057468",12,25,9,18,22,"MSH4"
"778","ENSG00000057593",14,14,25,8,94,"F7"
"779","ENSG00000057608",712,2384,1462,1427,2195,"GDI2"
"780","ENSG00000057657",74,212,211,177,393,"PRDM1"
"781","ENSG00000057663",162,479,333,282,353,"ATG5"
"782","ENSG00000057704",64,142,160,149,372,"TMCC3"
"783","ENSG00000057757",112,318,177,124,234,"PITHD1"
"784","ENSG00000057935",291,841,551,315,696,"MTA3"
"785","ENSG00000058056",102,130,183,99,611,"USP13"
"786","ENSG00000058063",531,1524,1296,795,1661,"ATP11B"
"787","ENSG00000058085",75,292,286,56,230,"LAMC2"
"788","ENSG00000058091",96,132,284,319,500,"CDK14"
"789","ENSG00000058262",721,3251,1598,1675,2801,"SEC61A1"
"790","ENSG00000058272",820,2457,2303,1599,2281,"PPP1R12A"
"791","ENSG00000058335",92,255,60,7,13,"RASGRF1"
"792","ENSG00000058404",26,12,19,15,29,"CAMK2B"
"793","ENSG00000058453",115,190,125,65,91,"CROCC"
"794","ENSG00000058600",104,325,255,164,274,"POLR3E"
"795","ENSG00000058668",1043,3633,1938,1236,3091,"ATP2B4"
"796","ENSG00000058673",19,44,20,11,32,"ZC3H11A"
"797","ENSG00000058729",86,264,213,159,300,"RIOK2"
"798","ENSG00000058799",62,254,128,89,111,"YIPF1"
"799","ENSG00000058804",118,291,262,213,349,"NDC1"
"800","ENSG00000058866",25,32,93,15,5,"DGKG"
"801","ENSG00000059122",82,200,153,70,97,"FLYWCH1"
"802","ENSG00000059145",61,157,131,57,114,"UNKL"
"803","ENSG00000059377",105,361,179,54,65,"TBXAS1"
"804","ENSG00000059378",164,578,306,76,187,"PARP12"
"805","ENSG00000059573",229,815,637,479,1159,"ALDH18A1"
"806","ENSG00000059588",164,475,386,262,420,"TARBP1"
"807","ENSG00000059691",64,165,87,70,103,"GATB"
"808","ENSG00000059728",188,708,367,135,254,"MXD1"
"809","ENSG00000059758",309,785,917,650,820,"CDK17"
"810","ENSG00000059769",25,100,79,63,105,"DNAJC25"
"811","ENSG00000059804",2724,6818,3798,1164,1328,"SLC2A3"
"812","ENSG00000059915",63,93,66,55,104,"PSD"
"813","ENSG00000060069",82,253,148,77,120,"CTDP1"
"814","ENSG00000060138",338,1165,750,1221,1628,"YBX3"
"815","ENSG00000060140",37,134,120,5,34,"STYK1"
"816","ENSG00000060237",2081,6990,5823,3430,5763,"WNK1"
"817","ENSG00000060303",1,0,1,0,0,"RPS17P5"
"818","ENSG00000060339",472,1221,1092,821,1275,"CCAR1"
"819","ENSG00000060491",102,288,180,89,168,"OGFR"
"820","ENSG00000060558",74,280,137,17,18,"GNA15"
"821","ENSG00000060566",10,14,29,9,27,"CREB3L3"
"822","ENSG00000060642",53,139,79,53,111,"PIGV"
"823","ENSG00000060656",81,176,285,161,430,"PTPRU"
"824","ENSG00000060688",107,247,194,153,243,"SNRNP40"
"825","ENSG00000060709",38,66,112,69,136,"RIMBP2"
"826","ENSG00000060718",299,1695,999,558,575,"COL11A1"
"827","ENSG00000060749",951,2469,2100,1323,2309,"QSER1"
"828","ENSG00000060762",71,217,90,63,138,"MPC1"
"829","ENSG00000060971",120,312,196,81,227,"ACAA1"
"830","ENSG00000060982",937,4208,2487,2584,4011,"BCAT1"
"831","ENSG00000061273",268,755,533,347,532,"HDAC7"
"832","ENSG00000061337",53,72,54,162,199,"LZTS1"
"833","ENSG00000061455",60,235,103,150,489,"PRDM6"
"834","ENSG00000061492",3,2,2,2,3,"WNT8A"
"835","ENSG00000061656",21,39,50,19,68,"SPAG4"
"836","ENSG00000061676",956,2692,2489,2054,3062,"NCKAP1"
"837","ENSG00000061794",103,298,197,177,336,"MRPS35"
"838","ENSG00000061918",49,113,143,294,288,"GUCY1B1"
"839","ENSG00000061936",352,747,714,520,861,"SFSWAP"
"840","ENSG00000061938",176,466,218,142,306,"TNK2"
"841","ENSG00000061987",771,2326,1908,1475,2885,"MON2"
"842","ENSG00000062038",170,515,385,121,889,"CDH3"
"843","ENSG00000062096",3,10,2,5,1,"ARSF"
"844","ENSG00000062194",480,1243,1186,837,1307,"GPBP1"
"845","ENSG00000062282",16,25,29,59,79,"DGAT2"
"846","ENSG00000062370",35,80,64,41,118,"ZNF112"
"847","ENSG00000062485",604,1568,1305,798,1239,"CS"
"848","ENSG00000062524",7,4,4,2,2,"LTK"
"849","ENSG00000062582",8,11,6,2,3,"MRPS24"
"850","ENSG00000062598",240,731,562,311,405,"ELMO2"
"851","ENSG00000062650",383,1285,975,931,1200,"WAPL"
"852","ENSG00000062716",969,4096,2655,1335,1964,"VMP1"
"853","ENSG00000062725",346,982,718,608,1013,"APPBP2"
"854","ENSG00000062822",58,139,101,75,93,"POLD1"
"855","ENSG00000063015",14,3,16,7,3,"SEZ6"
"856","ENSG00000063046",1955,5921,4662,3707,5567,"EIF4B"
"857","ENSG00000063127",69,51,112,50,65,"SLC6A16"
"858","ENSG00000063169",120,263,174,112,228,"BICRA"
"859","ENSG00000063176",55,111,74,49,94,"SPHK2"
"860","ENSG00000063177",388,1019,600,727,1113,"RPL18"
"861","ENSG00000063180",49,77,74,33,246,"CA11"
"862","ENSG00000063241",38,106,44,38,96,"ISOC2"
"863","ENSG00000063244",366,1016,664,540,854,"U2AF2"
"864","ENSG00000063245",290,710,419,308,756,"EPN1"
"865","ENSG00000063322",128,349,207,115,253,"MED29"
"866","ENSG00000063438",25,38,13,5,1,"AHRR"
"867","ENSG00000063515",4,2,0,1,0,"GSC2"
"868","ENSG00000063587",102,255,240,203,356,"ZNF275"
"869","ENSG00000063601",244,721,523,293,593,"MTMR1"
"870","ENSG00000063660",115,374,215,476,432,"GPC1"
"871","ENSG00000063761",50,95,59,34,41,"ADCK1"
"872","ENSG00000063854",83,220,99,36,79,"HAGH"
"873","ENSG00000063978",249,612,457,328,479,"RNF4"
"874","ENSG00000064012",156,438,384,70,321,"CASP8"
"875","ENSG00000064042",313,588,441,221,426,"LIMCH1"
"876","ENSG00000064102",124,355,302,203,313,"INTS13"
"877","ENSG00000064115",269,891,632,336,721,"TM7SF3"
"878","ENSG00000064195",11,30,26,7,6,"DLX3"
"879","ENSG00000064199",32,46,69,39,38,"SPA17"
"880","ENSG00000064201",65,125,95,2,18,"TSPAN32"
"881","ENSG00000064205",12,16,8,10,0,"CCN5"
"882","ENSG00000064218",12,2,38,1,1,"DMRT3"
"883","ENSG00000064225",107,413,209,64,236,"ST3GAL6"
"884","ENSG00000064270",23,52,66,26,69,"ATP2C2"
"885","ENSG00000064300",17,19,13,176,128,"NGFR"
"886","ENSG00000064309",263,944,1795,571,1003,"CDON"
"887","ENSG00000064313",218,626,542,339,556,"TAF2"
"888","ENSG00000064393",799,1984,2260,1022,2692,"HIPK2"
"889","ENSG00000064419",293,816,548,341,583,"TNPO3"
"890","ENSG00000064489",0,4,3,0,0,NA
"891","ENSG00000064490",40,122,62,45,72,"RFXANK"
"892","ENSG00000064545",23,80,25,30,53,"TMEM161A"
"893","ENSG00000064547",48,47,94,58,63,"LPAR2"
"894","ENSG00000064601",624,2805,687,493,713,"CTSA"
"895","ENSG00000064607",495,1293,893,498,899,"SUGP2"
"896","ENSG00000064651",462,1209,970,668,1230,"SLC12A2"
"897","ENSG00000064652",101,479,183,120,219,"SNX24"
"898","ENSG00000064655",45,143,47,35,32,"EYA2"
"899","ENSG00000064666",343,1152,762,767,1086,"CNN2"
